Type,Month,Year,Area,Sales,Dollar Volume,Average Price,Median Price,New Listings,SNLR Trend,Active Listings,Mos Inv (Trend),Avg. SP/LP,Avg. LDOM,Avg. PDOM
All Home Types,4,2019,Dufferin County,63,"$34,183,798 ","$542,600 ","$538,700 ",94,65.50%,87,1.8,99%,21,0
All Home Types,4,2019,Orangeville,63,"$34,183,798 ","$542,600 ","$538,700 ",94,65.50%,87,1.8,99%,21,0
All Home Types,4,2019,Simcoe County,312,"$185,121,130 ","$593,337 ","$573,000 ",687,40.80%,1033,4.6,98%,29,0
All Home Types,4,2019,Adjala-Tosorontio,19,"$12,289,900 ","$646,837 ","$620,000 ",31,51.40%,46,3.9,98%,26,0
All Home Types,4,2019,Bradford,66,"$46,229,500 ","$700,447 ","$648,250 ",161,43.10%,187,3.8,98%,26,0
All Home Types,4,2019,Innisfil,78,"$44,883,950 ","$575,435 ","$575,000 ",223,30.40%,415,6.6,97%,30,0
All Home Types,4,2019,New Tecumseth,84,"$48,592,790 ","$578,486 ","$570,000 ",166,50.70%,230,3.6,98%,28,0
All Home Types,4,2019,All TRREB Areas,9042,"$7,415,774,564 ","$820,148 ","$709,000 ",17205,50.10%,18037,2.6,99%,19,0
All Home Types,4,2019,City of Toronto,3234,"$2,923,508,662 ","$903,992 ","$720,000 ",5734,56.40%,5368,2,101%,17,0
All Home Types,4,2019,Toronto West,912,"$754,604,264 ","$827,417 ","$725,000 ",1549,59.00%,1417,1.9,101%,17,0
All Home Types,4,2019,Toronto W01,62,"$67,785,317 ","$1,093,312 ","$835,000 ",96,67.90%,57,1.1,105%,12,0
All Home Types,4,2019,Toronto W02,106,"$109,349,358 ","$1,031,598 ","$923,000 ",158,66.50%,81,1,106%,10,0
All Home Types,4,2019,Toronto W03,64,"$48,622,859 ","$759,732 ","$723,000 ",122,59.60%,100,1.7,103%,17,0
All Home Types,4,2019,Toronto W04,90,"$61,237,588 ","$680,418 ","$654,750 ",163,53.70%,173,2.5,102%,19,0
All Home Types,4,2019,Toronto W05,118,"$72,936,598 ","$618,107 ","$655,000 ",214,58.30%,217,2.3,99%,20,0
All Home Types,4,2019,Toronto W06,152,"$113,855,953 ","$749,052 ","$646,000 ",263,56.30%,305,2.2,100%,19,0
All Home Types,4,2019,Toronto W07,21,"$25,885,400 ","$1,232,638 ","$1,175,000 ",49,60.20%,41,1.6,105%,12,0
All Home Types,4,2019,Toronto W08,176,"$176,425,137 ","$1,002,416 ","$848,500 ",311,58.50%,268,1.8,99%,15,0
All Home Types,4,2019,Toronto W09,54,"$39,113,855 ","$724,331 ","$777,000 ",66,60.10%,66,2,101%,21,0
All Home Types,4,2019,Toronto W10,69,"$39,392,199 ","$570,901 ","$487,500 ",107,59.30%,109,2,100%,17,0
All Home Types,4,2019,Toronto Central,1473,"$1,506,974,076 ","$1,023,065 ","$697,000 ",2746,54.40%,2820,2.1,100%,18,0
All Home Types,4,2019,Toronto C01,443,"$340,513,643 ","$768,654 ","$660,000 ",744,62.70%,653,1.5,102%,16,0
All Home Types,4,2019,Toronto C02,80,"$123,529,938 ","$1,544,124 ","$1,326,475 ",157,56.70%,151,2,100%,15,0
All Home Types,4,2019,Toronto C03,56,"$75,852,356 ","$1,354,506 ","$1,186,250 ",83,55.20%,80,2,102%,13,0
All Home Types,4,2019,Toronto C04,72,"$128,106,459 ","$1,779,256 ","$1,650,000 ",172,46.10%,188,2.7,98%,20,0
All Home Types,4,2019,Toronto C06,26,"$20,836,900 ","$801,419 ","$606,500 ",53,50.90%,62,2.6,97%,16,0
All Home Types,4,2019,Toronto C07,99,"$95,654,437 ","$966,206 ","$648,000 ",224,44.00%,284,3.4,97%,23,0
All Home Types,4,2019,Toronto C08,180,"$132,432,373 ","$735,735 ","$643,000 ",295,59.30%,259,1.6,101%,15,0
All Home Types,4,2019,Toronto C09,36,"$94,701,643 ","$2,630,601 ","$2,320,500 ",63,58.40%,61,2.1,99%,20,0
All Home Types,4,2019,Toronto C10,50,"$51,525,801 ","$1,030,516 ","$755,000 ",103,61.50%,96,1.4,102%,14,0
All Home Types,4,2019,Toronto C11,58,"$66,281,048 ","$1,142,777 ","$632,500 ",88,60.50%,58,1.7,101%,18,0
All Home Types,4,2019,Toronto C12,34,"$91,895,946 ","$2,702,822 ","$2,166,900 ",122,28.30%,181,6.8,95%,33,0
All Home Types,4,2019,Toronto C13,68,"$63,349,300 ","$931,607 ","$756,000 ",118,50.50%,148,2.5,100%,21,0
All Home Types,4,2019,Toronto C14,126,"$102,457,556 ","$813,155 ","$606,500 ",256,48.30%,303,2.8,98%,18,0
All Home Types,4,2019,Toronto C15,145,"$119,836,676 ","$826,460 ","$646,000 ",268,49.70%,296,2.8,98%,20,0
All Home Types,4,2019,Toronto East,849,"$661,930,322 ","$779,659 ","$744,000 ",1439,57.80%,1131,1.8,103%,15,0
All Home Types,4,2019,Toronto E01,76,"$87,676,795 ","$1,153,642 ","$1,105,000 ",128,64.20%,79,1,111%,10,0
All Home Types,4,2019,Toronto E02,67,"$76,669,832 ","$1,144,326 ","$987,500 ",131,61.40%,89,1.2,104%,9,0
All Home Types,4,2019,Toronto E03,89,"$88,605,281 ","$995,565 ","$940,000 ",177,59.20%,126,1.4,108%,10,0
All Home Types,4,2019,Toronto E04,87,"$56,115,728 ","$645,008 ","$685,000 ",147,60.00%,129,1.7,101%,14,0
All Home Types,4,2019,Toronto E05,81,"$56,478,376 ","$697,264 ","$630,000 ",135,54.30%,121,2.3,100%,18,0
All Home Types,4,2019,Toronto E06,49,"$40,217,250 ","$820,760 ","$765,000 ",105,45.70%,79,2.5,101%,13,0
All Home Types,4,2019,Toronto E07,85,"$54,939,502 ","$646,347 ","$615,000 ",133,56.20%,118,2.3,100%,19,0
All Home Types,4,2019,Toronto E08,57,"$38,988,455 ","$684,008 ","$650,000 ",112,54.00%,104,2.2,99%,21,0
All Home Types,4,2019,Toronto E09,106,"$62,101,800 ","$585,866 ","$562,500 ",140,62.10%,94,1.6,101%,15,0
All Home Types,4,2019,Toronto E10,58,"$43,707,100 ","$753,571 ","$775,000 ",106,51.40%,105,2.5,99%,17,0
All Home Types,4,2019,Toronto E11,94,"$56,430,203 ","$600,321 ","$590,000 ",125,61.70%,87,1.7,101%,17,0
All Home Types,5,2019,All TRREB Areas,9989,"$8,376,175,174 ","$838,540 ","$725,000 ",19386,51.40%,20017,2.5,99%,19,0
All Home Types,5,2019,Halton Region,1015,"$868,470,818 ","$855,636 ","$762,500 ",1897,53.90%,2090,2.6,98%,22,0
All Home Types,5,2019,Burlington,279,"$214,872,150 ","$770,151 ","$715,500 ",473,60.70%,529,2.3,98%,25,0
All Home Types,5,2019,Halton Hills,95,"$77,023,250 ","$810,771 ","$737,000 ",229,56.20%,234,2.2,99%,17,0
All Home Types,5,2019,Milton,271,"$208,656,381 ","$769,950 ","$710,377 ",453,57.50%,352,1.9,99%,16,0
All Home Types,5,2019,Oakville,370,"$367,919,037 ","$994,376 ","$880,000 ",742,47.10%,975,3.4,97%,25,0
All Home Types,5,2019,Peel Region,2162,"$1,630,483,221 ","$754,155 ","$700,000 ",3712,55.10%,3234,2.1,99%,17,0
All Home Types,5,2019,Brampton,1014,"$733,549,057 ","$723,421 ","$700,000 ",1752,54.10%,1366,1.9,99%,16,0
All Home Types,5,2019,Caledon,106,"$108,697,300 ","$1,025,446 ","$924,000 ",228,45.50%,318,3.8,97%,37,0
All Home Types,5,2019,Mississauga,1042,"$788,236,864 ","$756,465 ","$685,000 ",1732,57.50%,1550,2,99%,16,0
All Home Types,5,2019,City of Toronto,3715,"$3,483,943,680 ","$937,804 ","$753,000 ",6648,57.30%,6039,2,101%,16,0
All Home Types,5,2019,Toronto West,1056,"$896,712,717 ","$849,160 ","$750,500 ",1779,60.00%,1561,1.9,102%,17,0
All Home Types,5,2019,Toronto Central,1695,"$1,803,993,321 ","$1,064,303 ","$744,000 ",3279,54.70%,3227,2.1,100%,17,0
All Home Types,5,2019,Toronto East,964,"$783,237,642 ","$812,487 ","$760,000 ",1590,59.40%,1251,1.7,103%,15,0
All Home Types,5,2019,York Region,1531,"$1,423,346,069 ","$929,684 ","$857,000 ",3869,38.90%,5116,4.2,98%,23,0
All Home Types,5,2019,Aurora,118,"$101,392,813 ","$859,261 ","$839,357 ",287,38.70%,367,4.1,99%,23,0
All Home Types,5,2019,East Gwillimbury,64,"$51,905,100 ","$811,017 ","$769,000 ",187,33.70%,262,5.7,97%,33,0
All Home Types,5,2019,Georgina,75,"$42,363,900 ","$564,852 ","$550,000 ",241,37.40%,335,4.5,97%,29,0
All Home Types,5,2019,King,24,"$33,786,500 ","$1,407,771 ","$1,220,000 ",134,25.90%,273,9.2,95%,33,0
All Home Types,5,2019,Markham,390,"$377,499,967 ","$967,949 ","$912,500 ",853,44.00%,1049,3.5,99%,22,0
All Home Types,5,2019,Newmarket,142,"$105,526,967 ","$743,148 ","$713,500 ",323,42.90%,409,3.7,99%,23,0
All Home Types,5,2019,Richmond Hill,267,"$273,623,139 ","$1,024,806 ","$925,000 ",767,35.30%,1047,4.9,97%,26,0
All Home Types,5,2019,Vaughan,372,"$364,662,954 ","$980,277 ","$925,000 ",874,39.20%,1070,3.9,98%,21,0
All Home Types,5,2019,Whitchurch-Stouffville,79,"$72,584,729 ","$918,794 ","$830,000 ",203,37.50%,304,5.1,97%,25,0
All Home Types,5,2019,Durham Region,1176,"$731,814,939 ","$622,292 ","$595,000 ",2392,50.90%,2309,2.4,99%,19,0
All Home Types,5,2019,Ajax,213,"$147,417,101 ","$692,099 ","$660,000 ",360,57.30%,295,1.7,99%,16,0
All Home Types,5,2019,Brock,25,"$12,033,900 ","$481,356 ","$440,000 ",55,44.30%,105,4.8,95%,32,0
All Home Types,5,2019,Clarington,182,"$102,830,509 ","$565,003 ","$540,000 ",414,49.90%,413,2.4,99%,21,0
All Home Types,5,2019,Oshawa,314,"$162,895,900 ","$518,777 ","$494,000 ",631,49.00%,579,2.4,99%,18,0
All Home Types,5,2019,Pickering,142,"$100,654,300 ","$708,833 ","$644,000 ",306,53.40%,291,2.3,99%,16,0
All Home Types,5,2019,Scugog,20,"$12,168,950 ","$608,448 ","$617,450 ",73,46.70%,117,4.2,97%,25,0
All Home Types,5,2019,Uxbridge,38,"$28,904,280 ","$760,639 ","$706,000 ",91,45.30%,131,4.8,96%,25,0
All Home Types,5,2019,Whitby,242,"$164,909,999 ","$681,446 ","$645,000 ",462,50.60%,378,2.2,99%,18,0
All Home Types,5,2019,Dufferin County,72,"$41,840,102 ","$581,113 ","$567,000 ",119,65.20%,98,1.8,99%,18,0
All Home Types,5,2019,Orangeville,72,"$41,840,102 ","$581,113 ","$567,000 ",119,65.20%,98,1.8,99%,18,0
All Home Types,5,2019,Simcoe County,318,"$196,276,345 ","$617,221 ","$574,000 ",749,42.20%,1131,4.4,97%,34,0
All Home Types,5,2019,Adjala-Tosorontio,15,"$10,206,900 ","$680,460 ","$682,000 ",37,54.00%,53,3.7,97%,41,0
All Home Types,5,2019,Bradford,66,"$45,777,650 ","$693,601 ","$662,500 ",163,44.50%,209,3.7,97%,23,0
All Home Types,5,2019,Innisfil,77,"$48,370,290 ","$628,186 ","$530,000 ",270,31.50%,473,6.5,95%,38,0
All Home Types,5,2019,New Tecumseth,99,"$59,848,900 ","$604,534 ","$585,000 ",175,51.70%,249,3.5,98%,32,0
All Home Types,5,2019,All TRREB Areas,9989,"$8,376,175,174 ","$838,540 ","$725,000 ",19386,51.40%,20017,2.5,99%,19,0
All Home Types,5,2019,City of Toronto,3715,"$3,483,943,680 ","$937,804 ","$753,000 ",6648,57.30%,6039,2,101%,16,0
All Home Types,5,2019,Toronto West,1056,"$896,712,717 ","$849,160 ","$750,500 ",1779,60.00%,1561,1.9,102%,17,0
All Home Types,5,2019,Toronto W01,92,"$105,255,308 ","$1,144,079 ","$1,025,450 ",103,71.70%,48,1,107%,12,0
All Home Types,5,2019,Toronto W02,107,"$110,722,234 ","$1,034,787 ","$932,500 ",170,66.80%,101,1,107%,11,0
All Home Types,5,2019,Toronto W03,81,"$62,696,313 ","$774,029 ","$760,500 ",116,61.80%,89,1.7,105%,16,0
All Home Types,5,2019,Toronto W04,104,"$74,827,800 ","$719,498 ","$738,500 ",179,55.20%,187,2.4,100%,21,0
All Home Types,5,2019,Toronto W05,140,"$89,393,381 ","$638,524 ","$669,000 ",233,59.40%,242,2.2,98%,25,0
All Home Types,5,2019,Toronto W06,167,"$124,646,500 ","$746,386 ","$713,000 ",325,56.10%,340,2.2,101%,19,0
All Home Types,5,2019,Toronto W07,41,"$57,400,204 ","$1,400,005 ","$1,195,000 ",75,59.40%,55,1.6,104%,14,0
All Home Types,5,2019,Toronto W08,199,"$190,526,841 ","$957,421 ","$802,000 ",344,58.90%,300,1.8,99%,14,0
All Home Types,5,2019,Toronto W09,38,"$32,655,935 ","$859,367 ","$875,500 ",100,60.20%,91,2,100%,11,0
All Home Types,5,2019,Toronto W10,87,"$48,588,201 ","$558,485 ","$490,000 ",134,62.10%,108,1.9,99%,22,0
All Home Types,5,2019,Toronto Central,1695,"$1,803,993,321 ","$1,064,303 ","$744,000 ",3279,54.70%,3227,2.1,100%,17,0
All Home Types,5,2019,Toronto C01,504,"$412,811,899 ","$819,071 ","$682,750 ",851,62.90%,716,1.5,102%,16,0
All Home Types,5,2019,Toronto C02,111,"$169,342,244 ","$1,525,606 ","$1,150,000 ",203,56.90%,167,2,102%,15,0
All Home Types,5,2019,Toronto C03,59,"$82,767,583 ","$1,402,840 ","$980,000 ",128,55.00%,105,2,101%,21,0
All Home Types,5,2019,Toronto C04,121,"$232,197,655 ","$1,918,989 ","$1,770,000 ",223,47.70%,211,2.6,99%,18,0
All Home Types,5,2019,Toronto C06,25,"$23,243,450 ","$929,738 ","$976,600 ",67,49.40%,81,2.7,97%,21,0
All Home Types,5,2019,Toronto C07,107,"$98,020,017 ","$916,075 ","$666,000 ",266,44.70%,336,3.4,98%,21,0
All Home Types,5,2019,Toronto C08,226,"$176,159,461 ","$779,467 ","$654,000 ",390,60.10%,307,1.5,101%,15,0
All Home Types,5,2019,Toronto C09,43,"$111,273,093 ","$2,587,746 ","$2,226,000 ",78,56.00%,75,2.1,99%,13,0
All Home Types,5,2019,Toronto C10,79,"$80,959,512 ","$1,024,804 ","$775,300 ",136,60.80%,101,1.4,102%,13,0
All Home Types,5,2019,Toronto C11,54,"$69,261,199 ","$1,282,615 ","$1,274,500 ",76,63.30%,55,1.6,100%,13,0
All Home Types,5,2019,Toronto C12,27,"$62,606,900 ","$2,318,774 ","$1,961,200 ",113,28.50%,206,6.9,94%,26,0
All Home Types,5,2019,Toronto C13,77,"$69,351,900 ","$900,674 ","$737,000 ",148,50.90%,167,2.5,99%,19,0
All Home Types,5,2019,Toronto C14,113,"$97,359,668 ","$861,590 ","$610,000 ",303,48.10%,370,2.9,97%,20,0
All Home Types,5,2019,Toronto C15,149,"$118,638,740 ","$796,233 ","$638,000 ",297,51.00%,330,2.7,99%,21,0
All Home Types,5,2019,Toronto East,964,"$783,237,642 ","$812,487 ","$760,000 ",1590,59.40%,1251,1.7,103%,15,0
All Home Types,5,2019,Toronto E01,94,"$101,095,402 ","$1,075,483 ","$975,000 ",143,65.80%,74,0.9,112%,10,0
All Home Types,5,2019,Toronto E02,97,"$117,090,594 ","$1,207,120 ","$1,050,000 ",146,63.10%,89,1.1,107%,11,0
All Home Types,5,2019,Toronto E03,119,"$120,786,118 ","$1,015,009 ","$951,000 ",183,59.50%,126,1.4,106%,14,0
All Home Types,5,2019,Toronto E04,106,"$76,186,502 ","$718,741 ","$742,500 ",168,62.20%,142,1.6,101%,17,0
All Home Types,5,2019,Toronto E05,86,"$56,380,364 ","$655,586 ","$586,500 ",139,56.20%,133,2.2,100%,15,0
All Home Types,5,2019,Toronto E06,49,"$46,762,729 ","$954,341 ","$815,000 ",86,48.50%,78,2.3,99%,13,0
All Home Types,5,2019,Toronto E07,80,"$51,192,076 ","$639,901 ","$688,000 ",128,58.20%,128,2.2,101%,18,0
All Home Types,5,2019,Toronto E08,67,"$48,713,088 ","$727,061 ","$726,000 ",147,54.60%,134,2.1,101%,14,0
All Home Types,5,2019,Toronto E09,111,"$65,171,648 ","$587,132 ","$520,000 ",178,63.50%,121,1.5,102%,16,0
All Home Types,5,2019,Toronto E10,69,"$50,345,320 ","$729,642 ","$727,000 ",131,53.20%,124,2.4,98%,16,0
All Home Types,5,2019,Toronto E11,86,"$49,513,801 ","$575,742 ","$556,250 ",141,62.80%,102,1.6,101%,16,0
All Home Types,6,2019,All TRREB Areas,8860,"$7,377,744,309 ","$832,703 ","$720,000 ",15816,51.90%,19655,2.5,99%,21,0
All Home Types,6,2019,Halton Region,907,"$800,844,363 ","$882,960 ","$766,000 ",1520,54.50%,1969,2.5,99%,23,0
All Home Types,6,2019,Burlington,252,"$202,173,242 ","$802,275 ","$729,000 ",370,61.10%,495,2.3,98%,26,0
All Home Types,6,2019,Halton Hills,109,"$84,366,398 ","$774,004 ","$730,110 ",183,56.10%,213,2.2,98%,23,0
All Home Types,6,2019,Milton,240,"$186,231,337 ","$775,964 ","$718,500 ",364,58.40%,328,1.8,103%,17,0
All Home Types,6,2019,Oakville,306,"$328,073,386 ","$1,072,135 ","$931,250 ",603,47.60%,933,3.3,97%,26,0
All Home Types,6,2019,Peel Region,1902,"$1,442,560,756 ","$758,444 ","$703,500 ",3118,56.00%,3244,2,98%,19,0
All Home Types,6,2019,Brampton,932,"$693,957,719 ","$744,590 ","$707,000 ",1491,55.20%,1386,1.9,99%,18,0
All Home Types,6,2019,Caledon,110,"$102,960,950 ","$936,009 ","$838,000 ",210,46.20%,326,3.7,97%,24,0
All Home Types,6,2019,Mississauga,860,"$645,642,087 ","$750,747 ","$676,893 ",1417,58.20%,1532,1.9,98%,19,0
All Home Types,6,2019,City of Toronto,3201,"$2,930,454,957 ","$915,481 ","$741,000 ",5401,57.30%,5907,2,101%,18,0
All Home Types,6,2019,Toronto West,880,"$731,155,491 ","$830,859 ","$729,950 ",1348,60.50%,1465,1.8,101%,19,0
All Home Types,6,2019,Toronto Central,1483,"$1,513,564,509 ","$1,020,610 ","$717,000 ",2652,54.50%,3180,2.2,99%,18,0
All Home Types,6,2019,Toronto East,838,"$685,734,957 ","$818,299 ","$768,750 ",1401,59.40%,1262,1.7,103%,15,0
All Home Types,6,2019,York Region,1407,"$1,309,710,071 ","$930,853 ","$854,000 ",3098,39.60%,4979,4.1,98%,25,0
All Home Types,6,2019,Aurora,101,"$92,843,764 ","$919,245 ","$816,200 ",229,39.00%,338,4,97%,29,0
All Home Types,6,2019,East Gwillimbury,66,"$51,374,494 ","$778,401 ","$736,250 ",129,35.00%,228,5.4,99%,24,0
All Home Types,6,2019,Georgina,83,"$47,463,587 ","$571,850 ","$523,300 ",195,38.10%,343,4.5,97%,25,0
All Home Types,6,2019,King,29,"$31,039,750 ","$1,070,336 ","$894,750 ",109,25.70%,289,9.5,94%,39,0
All Home Types,6,2019,Markham,342,"$312,853,374 ","$914,776 ","$873,500 ",703,44.50%,1044,3.4,99%,23,0
All Home Types,6,2019,Newmarket,130,"$100,404,324 ","$772,341 ","$750,250 ",269,42.80%,383,3.6,98%,25,0
All Home Types,6,2019,Richmond Hill,244,"$264,173,163 ","$1,082,677 ","$963,000 ",643,35.90%,1079,4.7,97%,25,0
All Home Types,6,2019,Vaughan,337,"$343,027,727 ","$1,017,886 ","$930,000 ",673,40.20%,993,3.8,98%,23,0
All Home Types,6,2019,Whitchurch-Stouffville,75,"$66,529,888 ","$887,065 ","$790,000 ",148,39.00%,282,5,97%,31,0
All Home Types,6,2019,Durham Region,1093,"$678,213,267 ","$620,506 ","$590,000 ",1959,51.60%,2320,2.4,98%,22,0
All Home Types,6,2019,Ajax,181,"$117,731,463 ","$650,450 ","$625,000 ",321,56.80%,300,1.8,99%,17,0
All Home Types,6,2019,Brock,22,"$9,255,000 ","$420,682 ","$407,500 ",47,45.50%,106,4.6,96%,36,0
All Home Types,6,2019,Clarington,196,"$110,633,682 ","$564,458 ","$527,500 ",331,50.90%,399,2.3,98%,22,0
All Home Types,6,2019,Oshawa,277,"$148,614,133 ","$536,513 ","$515,000 ",500,50.50%,586,2.3,99%,23,0
All Home Types,6,2019,Pickering,130,"$90,729,179 ","$697,917 ","$653,250 ",247,52.80%,302,2.3,98%,19,0
All Home Types,6,2019,Scugog,38,"$26,276,400 ","$691,484 ","$659,450 ",68,48.70%,129,4.1,97%,42,0
All Home Types,6,2019,Uxbridge,36,"$30,483,768 ","$846,771 ","$827,500 ",61,47.00%,115,4.6,97%,36,0
All Home Types,6,2019,Whitby,213,"$144,489,642 ","$678,355 ","$658,000 ",384,51.40%,383,2.1,99%,17,0
All Home Types,6,2019,Dufferin County,62,"$33,363,250 ","$538,117 ","$529,950 ",84,67.70%,93,1.7,99%,22,0
All Home Types,6,2019,Orangeville,62,"$33,363,250 ","$538,117 ","$529,950 ",84,67.70%,93,1.7,99%,22,0
All Home Types,6,2019,Simcoe County,288,"$182,597,645 ","$634,020 ","$592,500 ",636,43.10%,1143,4.3,97%,34,0
All Home Types,6,2019,Adjala-Tosorontio,17,"$13,219,750 ","$777,632 ","$628,000 ",27,56.00%,53,3.7,98%,27,0
All Home Types,6,2019,Bradford,69,"$51,251,500 ","$742,775 ","$730,500 ",137,45.70%,206,3.5,98%,30,0
All Home Types,6,2019,Innisfil,75,"$42,416,948 ","$565,559 ","$510,000 ",246,31.60%,500,6.5,96%,31,0
All Home Types,6,2019,New Tecumseth,84,"$53,656,557 ","$638,769 ","$605,000 ",149,53.10%,255,3.3,98%,38,0
All Home Types,6,2019,All TRREB Areas,8860,"$7,377,744,309 ","$832,703 ","$720,000 ",15816,51.90%,19655,2.5,99%,21,0
All Home Types,6,2019,City of Toronto,3201,"$2,930,454,957 ","$915,481 ","$741,000 ",5401,57.30%,5907,2,101%,18,0
All Home Types,6,2019,Toronto West,880,"$731,155,491 ","$830,859 ","$729,950 ",1348,60.50%,1465,1.8,101%,19,0
All Home Types,6,2019,Toronto W01,56,"$56,669,837 ","$1,011,961 ","$925,000 ",77,72.40%,52,1,107%,13,0
All Home Types,6,2019,Toronto W02,85,"$92,036,940 ","$1,082,788 ","$975,000 ",121,66.20%,91,1,105%,11,0
All Home Types,6,2019,Toronto W03,57,"$46,712,333 ","$819,515 ","$760,000 ",104,61.70%,97,1.7,104%,14,0
All Home Types,6,2019,Toronto W04,88,"$64,999,576 ","$738,632 ","$723,500 ",132,56.60%,164,2.3,97%,26,0
All Home Types,6,2019,Toronto W05,114,"$71,921,258 ","$630,888 ","$670,000 ",169,60.60%,222,2.2,99%,23,0
All Home Types,6,2019,Toronto W06,147,"$113,094,022 ","$769,347 ","$650,000 ",233,56.90%,301,2.2,101%,22,0
All Home Types,6,2019,Toronto W07,24,"$29,631,200 ","$1,234,633 ","$1,200,000 ",36,59.30%,51,1.6,102%,18,0
All Home Types,6,2019,Toronto W08,176,"$170,677,045 ","$969,756 ","$804,000 ",268,59.00%,284,1.8,100%,18,0
All Home Types,6,2019,Toronto W09,60,"$40,018,855 ","$666,981 ","$578,750 ",74,61.00%,77,1.9,99%,19,0
All Home Types,6,2019,Toronto W10,73,"$45,394,425 ","$621,841 ","$681,525 ",134,62.50%,126,1.8,99%,17,0
All Home Types,6,2019,Toronto Central,1483,"$1,513,564,509 ","$1,020,610 ","$717,000 ",2652,54.50%,3180,2.2,99%,18,0
All Home Types,6,2019,Toronto C01,428,"$343,602,082 ","$802,809 ","$673,500 ",712,62.10%,711,1.5,102%,16,0
All Home Types,6,2019,Toronto C02,81,"$115,070,678 ","$1,420,626 ","$1,250,000 ",166,56.10%,187,2,101%,13,0
All Home Types,6,2019,Toronto C03,66,"$121,954,017 ","$1,847,788 ","$1,282,250 ",111,56.20%,104,1.9,100%,15,0
All Home Types,6,2019,Toronto C04,81,"$138,280,829 ","$1,707,171 ","$1,650,000 ",183,47.10%,208,2.6,98%,17,0
All Home Types,6,2019,Toronto C06,33,"$29,194,288 ","$884,675 ","$698,000 ",57,51.40%,74,2.7,98%,18,0
All Home Types,6,2019,Toronto C07,95,"$90,915,465 ","$957,005 ","$700,000 ",200,44.50%,328,3.5,97%,24,0
All Home Types,6,2019,Toronto C08,189,"$144,147,438 ","$762,685 ","$659,000 ",303,58.80%,282,1.6,101%,17,0
All Home Types,6,2019,Toronto C09,33,"$66,122,801 ","$2,003,721 ","$1,800,000 ",47,57.20%,68,2.1,97%,18,0
All Home Types,6,2019,Toronto C10,70,"$65,709,390 ","$938,706 ","$755,000 ",106,59.00%,97,1.5,101%,19,0
All Home Types,6,2019,Toronto C11,41,"$54,767,088 ","$1,335,783 ","$1,110,000 ",51,64.00%,47,1.6,99%,14,0
All Home Types,6,2019,Toronto C12,24,"$52,907,850 ","$2,204,494 ","$1,428,000 ",109,27.70%,224,7.2,91%,35,0
All Home Types,6,2019,Toronto C13,71,"$82,809,829 ","$1,166,336 ","$903,728 ",127,51.60%,157,2.6,97%,17,0
All Home Types,6,2019,Toronto C14,128,"$102,735,516 ","$802,621 ","$626,250 ",248,48.50%,376,2.9,98%,25,0
All Home Types,6,2019,Toronto C15,143,"$105,347,238 ","$736,694 ","$589,000 ",232,52.20%,317,2.6,99%,20,0
All Home Types,6,2019,Toronto East,838,"$685,734,957 ","$818,299 ","$768,750 ",1401,59.40%,1262,1.7,103%,15,0
All Home Types,6,2019,Toronto E01,79,"$86,147,378 ","$1,090,473 ","$1,000,000 ",107,65.60%,60,0.9,111%,10,0
All Home Types,6,2019,Toronto E02,88,"$106,856,695 ","$1,214,281 ","$1,132,500 ",108,64.40%,67,1.1,105%,12,0
All Home Types,6,2019,Toronto E03,86,"$81,090,147 ","$942,909 ","$937,500 ",160,58.40%,123,1.4,105%,11,0
All Home Types,6,2019,Toronto E04,90,"$62,650,432 ","$696,116 ","$728,000 ",172,60.50%,151,1.6,103%,15,0
All Home Types,6,2019,Toronto E05,87,"$66,178,847 ","$760,676 ","$752,888 ",147,56.70%,142,2.1,100%,19,0
All Home Types,6,2019,Toronto E06,42,"$36,405,988 ","$866,809 ","$731,000 ",75,49.80%,73,2.2,100%,15,0
All Home Types,6,2019,Toronto E07,80,"$51,104,968 ","$638,812 ","$601,500 ",143,58.60%,148,2.1,102%,20,0
All Home Types,6,2019,Toronto E08,61,"$46,343,040 ","$759,722 ","$780,000 ",114,55.00%,132,2.1,100%,14,0
All Home Types,6,2019,Toronto E09,92,"$58,740,712 ","$638,486 ","$692,000 ",158,64.60%,140,1.5,101%,16,0
All Home Types,6,2019,Toronto E10,59,"$46,218,950 ","$783,372 ","$782,500 ",107,53.90%,123,2.3,98%,22,0
All Home Types,6,2019,Toronto E11,74,"$43,997,800 ","$594,565 ","$616,500 ",110,61.70%,103,1.6,100%,17,0
All Home Types,7,2019,All TRREB Areas,8595,"$6,934,056,644 ","$806,755 ","$705,000 ",14393,52.80%,17938,2.4,99%,23,0
